PosV3,WT_1,WT_2,WT_3,Drho_1,Drho_2,Drho_3,brown,brown,brown,white
28895,6.131,5.7722,6.1342,5.0506,5.3706,5.4171,2.3219,3.3219,0,1
28912,5.9947,5.7303,6.0636,4.9686,5.2414,5.2833,2.3219,3.3219,0,1
28931,5.9883,5.7197,6.0897,5.0009,5.2404,5.3097,2.3219,3.3219,0,1
28956,5.9443,5.6716,6.054,5.0034,5.2195,5.2657,2.3219,3.3219,0,1
28985,5.8692,5.6421,6.0285,4.9965,5.1356,5.1926,2.3219,3.3219,0,1
29007,5.829,5.6249,6.0116,4.9635,5.1163,4.9923,2.3219,3.3219,0,1
29023,5.7787,5.5984,5.99,4.9131,5.1,4.917,2.3219,3.3219,0,1
29045,5.7957,5.5998,5.9922,4.9205,5.1406,4.9268,2.3219,3.3219,0,1
29068,5.8381,5.6008,6.0113,4.9556,5.1819,5.0046,2.3219,3.3219,0,1
29094,5.8776,5.6046,6.0308,5.0046,5.2425,5.0709,2.3219,3.3219,0,1
29116,5.8797,5.5985,6.0264,5.0285,5.2693,5.1006,2.3219,3.3219,0,1
29139,5.8755,5.5931,6.0277,5.0355,5.2716,5.1311,2.3219,3.3219,0,1
29160,5.8642,5.5851,6.0186,5.0384,5.2679,5.1312,2.3219,3.3219,0,1
29178,5.8618,5.5734,5.9983,5.0447,5.2647,5.1226,2.3219,3.3219,0,1
29195,5.8596,5.5655,5.9924,5.0426,5.2602,5.1124,2.3219,3.3219,0,1
29226,5.8492,5.5628,5.9893,5.0326,5.244,5.1129,2.3219,3.3219,0,1
29249,5.8253,5.5555,5.9783,4.9975,5.2245,5.0818,2.3219,3.3219,0,1
29268,5.8196,5.5471,5.9614,4.9898,5.2194,5.0774,2.3219,3.3219,0,1
29290,5.8227,5.5487,5.9596,4.9917,5.2356,5.0788,2.3219,3.3219,0,1
29313,5.8242,5.5485,5.9547,4.987,5.24,5.0856,2.3219,3.3219,0,1
29335,5.8227,5.5461,5.95,4.9812,5.249,5.1044,2.3219,3.3219,0,1
29354,5.8258,5.5405,5.9461,4.9746,5.2435,5.1044,2.3219,3.3219,0,1
29371,5.8294,5.5366,5.9524,4.9827,5.2359,5.1212,2.3219,3.3219,0,1
29393,5.829,5.5343,5.9567,4.9942,5.2546,5.1477,2.3219,3.3219,0,1
29419,5.8282,5.5336,5.9814,5.0001,5.298,5.1779,2.3219,3.3219,0,1
29446,5.8281,5.5387,6.0026,4.9989,5.3481,5.2067,2.3219,3.3219,0,1
29464,5.8433,5.5384,6.105,5.0115,5.4025,5.2463,2.3219,3.3219,0,1
29490,5.8362,5.5278,6.0986,4.9686,5.4016,5.2393,2.3219,3.3219,0,1
29513,5.7262,5.4822,5.9892,4.873,5.371,4.8122,2.3219,3.3219,0,1
29535,5.0856,5.4606,5.9619,4.8356,5.3357,4.7665,2.3219,3.3219,0,1
29555,4.9912,5.4233,5.9443,4.8018,5.2936,4.7296,2.3219,3.3219,0,1
29576,4.8845,5.2664,5.6654,4.2065,4.2346,4.3892,2.3219,3.3219,0,1
29600,4.5969,5.0292,5.008,3.9747,4.1553,3.8758,2.3219,3.3219,0,1
29623,4.4686,4.8627,4.9616,3.8711,4.1059,3.7913,2.3219,3.3219,0,1
29645,4.4234,4.7499,4.9451,3.7909,4.0406,3.6933,2.3219,3.3219,0,1
29666,4.3633,4.6369,4.934,3.7762,3.9993,3.6781,2.3219,3.3219,0,1
29684,4.293,4.4992,4.9124,3.7296,3.9458,3.6483,2.3219,3.3219,0,1
29710,3.9686,3.9796,4.7897,3.5408,3.6409,3.5914,2.3219,3.3219,0,1
29733,3.688,3.6171,3.8467,2.9077,3.1843,2.8527,2.3219,3.3219,0,1
29754,3.6808,3.6118,3.8642,2.8791,3.1352,2.838,2.3219,3.3219,0,1
29777,3.6847,3.6028,3.9154,2.8798,3.096,2.8543,2.3219,3.3219,0,1
29799,3.6875,3.5879,3.9378,2.8996,3.0989,2.9213,2.3219,3.3219,0,1
29820,3.7021,3.5961,3.9695,2.9299,3.1613,2.9915,2.3219,3.3219,0,1
29842,3.7063,3.589,3.9697,2.9106,3.1759,2.9982,2.3219,3.3219,0,1
29859,3.7108,3.5902,3.9784,2.8834,3.2095,2.9898,2.3219,3.3219,0,1
29878,3.7192,3.5994,4.0044,2.8921,3.2855,3.0278,2.3219,3.3219,0,1
29902,3.7327,3.6256,4.0594,2.9466,3.4075,3.0916,2.3219,3.3219,0,1
29922,3.7268,3.6366,4.069,2.9569,3.4295,3.1171,2.3219,3.3219,0,1
29943,3.733,3.6654,4.0781,2.9601,3.438,3.1178,2.3219,3.3219,0,1
29973,3.7331,3.7021,4.0695,2.9557,3.4383,3.1186,2.3219,3.3219,0,1
29994,3.7309,3.7242,4.0558,2.9673,3.4645,3.1302,2.3219,3.3219,0,1
30019,3.7375,3.7737,4.07,3.0704,3.4847,3.1724,2.3219,3.3219,0,1
30040,3.7436,3.8027,4.0679,3.0988,3.4754,3.1875,2.3219,3.3219,0,1
30063,3.7551,3.8285,4.0668,3.1326,3.4764,3.2034,2.3219,3.3219,0,1
30085,4.7309,4.0168,5.7263,3.4434,3.6701,4.5643,2.3219,3.3219,0,1
30107,8.6357,8.2836,8.5754,7.7958,7.6919,7.6816,2.3219,3.3219,0,1
30128,8.6554,8.3194,8.5988,7.8211,7.72,7.7019,2.3219,3.3219,0,1
30151,8.6548,8.3197,8.5975,7.8224,7.7235,7.7021,2.3219,3.3219,0,1
30173,8.652,8.3172,8.5945,7.8214,7.7233,7.7006,2.3219,3.3219,0,1
30195,8.6498,8.3151,8.5928,7.8222,7.7241,7.7009,2.3219,3.3219,0,1
30217,8.5867,8.2577,8.5241,7.7547,7.65,7.6316,2.3219,3.3219,0,8.33846153846154
30239,8.5249,8.2014,8.4572,7.6892,7.5778,7.5643,2.3219,3.3219,0,9.70769230769231
30261,8.4643,8.1464,8.392,7.6256,7.5073,7.4988,2.3219,3.3219,0,6.16923076923077
30279,8.4049,8.0924,8.3285,7.5637,7.4384,7.4352,2.3219,3.3219,0,5.91228070175439
30296,8.3466,8.0395,8.2666,7.5035,7.3711,7.3731,2.3219,3.3219,0,9.5
30318,8.2894,7.9877,8.2061,7.4447,7.3053,7.3126,2.3219,3.3219,0,10
30339,8.2333,7.9368,8.147,7.3874,7.241,7.2536,2.3219,3.3219,0,9.95555555555556
30361,8.1783,7.8868,8.0892,7.3315,7.178,7.1959,2.3219,3.3219,0,9.95555555555556
30384,8.1242,7.8378,8.0327,7.2768,7.1163,7.1395,2.3219,3.3219,0,10
30408,8.0711,7.7897,7.9774,7.2233,7.0559,7.0844,2.3219,3.3219,0,10
30428,8.0189,7.7425,7.9234,7.171,6.9967,7.0304,2.3219,3.3219,0,10
30449,7.9677,7.6961,7.8704,7.1198,6.9387,6.9776,2.3219,3.3219,0,10
30473,7.9173,7.6505,7.8185,7.0697,6.8817,6.9258,2.3219,3.3219,0,9.9591836734694
30496,7.8678,7.6057,7.7677,7.0205,6.8259,6.8751,2.3219,3.3219,0,9.94117647058824
30515,7.8191,7.5617,7.7179,6.9724,6.7712,6.8253,2.3219,3.3219,0,9.97777777777778
30538,7.7712,7.5185,7.6691,6.9251,6.7174,6.7765,2.3219,3.3219,0,9.93478260869565
30559,7.7242,7.4759,7.6212,6.8788,6.6647,6.7287,2.3219,3.3219,0,9.75555555555556
30581,7.6779,7.4341,7.5742,6.8333,6.6129,6.6817,2.3219,3.3219,0,9.82222222222222
30603,7.6324,7.393,7.5281,6.7887,6.562,6.6356,2.3219,3.3219,0,10
30625,7.5876,7.3526,7.4829,6.7449,6.5121,6.5903,2.3219,3.3219,0,9.95555555555556
30648,7.5436,7.3128,7.4385,6.7018,6.463,6.5458,2.3219,3.3219,0,9.91304347826087
30669,7.5002,7.2737,7.395,6.6596,6.4148,6.5022,2.3219,3.3219,0,10
30694,7.4576,7.2353,7.3522,6.6181,6.3674,6.4593,2.3219,3.3219,0,10
30723,7.4156,7.1974,7.3102,6.5773,6.3209,6.4171,2.3219,3.3219,0,9.92307692307692
30743,7.3743,7.1602,7.269,6.5372,6.2751,6.3757,2.3219,3.3219,0,9.95081967213115
30762,7.3337,7.1236,7.2285,6.4978,6.2302,6.335,2.3219,3.3219,0,9.94444444444444
30780,7.2937,7.0876,7.1888,6.459,6.186,6.295,2.3219,3.3219,0,10
30802,7.2543,7.0521,7.1497,6.421,6.1425,6.2557,2.3219,3.3219,0,10
30826,7.2156,7.0172,7.1114,6.3835,6.0998,6.217,2.3219,3.3219,0,9.96
30845,7.1774,6.9829,7.0737,6.3467,6.0578,6.179,2.3219,3.3219,0,9.95555555555556
30870,7.1399,6.9491,7.0367,6.3105,6.0165,6.1416,2.3219,3.3219,0,10
30889,7.1029,6.9158,7.0003,6.2749,5.9759,6.1048,2.3219,3.3219,0,10
30911,7.0665,6.8831,6.9645,6.2399,5.936,6.0687,2.3219,3.3219,0,10
30933,7.0307,6.8509,6.9294,6.2055,5.8967,6.0331,2.3219,3.3219,0,9.97777777777778
30956,6.9954,6.8192,6.8949,6.1716,5.8581,5.9981,2.3219,3.3219,0,9.95833333333333
30979,6.9607,6.788,6.8611,6.1383,5.8201,5.9637,2.3219,3.3219,0,10
31000,6.9265,6.7573,6.8277,6.1056,5.7827,5.9299,2.3219,3.3219,0,10
31021,6.8929,6.7271,6.795,6.0733,5.746,5.8967,2.3219,3.3219,0,10
31043,6.8598,6.6974,6.7629,6.0416,5.7099,5.8639,2.3219,3.3219,0,9.97777777777778
31066,6.8272,6.6681,6.7313,6.0104,5.6743,5.8317,2.3219,3.3219,0,9.97872340425532
31094,6.7951,6.6393,6.7003,5.9797,5.6394,5.8001,2.3219,3.3219,0,10
31110,6.7635,6.611,6.6698,5.9496,5.605,5.7689,2.3219,3.3219,0,10
31132,6.7324,6.5831,6.6398,5.9199,5.5712,5.7383,2.3219,3.3219,0,10
31156,6.7018,6.5556,6.6104,5.8907,5.538,5.7082,2.3219,3.3219,0,10
31176,6.6716,6.5286,6.5815,5.8619,5.5053,5.6785,2.3219,3.3219,0,10
31197,6.642,6.5021,6.5531,5.8337,5.4731,5.6494,2.3219,3.3219,0,10
31222,6.6128,6.4759,6.5252,5.8059,5.4415,5.6207,2.3219,3.3219,0,10
31241,6.584,6.4502,6.4978,5.7785,5.4104,5.5926,2.3219,3.3219,0,10
31270,6.5557,6.4249,6.4709,5.7516,5.3798,5.5648,2.3219,3.3219,0,10
31291,6.5279,6.4,6.4445,5.7252,5.3497,5.5376,2.3219,3.3219,0,9.82456140350877
31308,6.5005,6.3756,6.4186,5.6991,5.3202,5.5108,2.3219,3.3219,0,9
31330,6.4736,6.3515,6.3931,5.6736,5.2911,5.4844,2.3219,3.3219,0,9.82608695652174
31351,6.447,6.3278,6.3681,5.6484,5.2625,5.4585,2.3219,3.3219,0,10
31373,6.4209,6.3045,6.3435,5.6237,5.2344,5.433,2.3219,3.3219,0,10
31396,6.3953,6.2816,6.3194,5.5993,5.2068,5.408,2.3219,3.3219,0,10
31420,6.37,6.2591,6.2958,5.5754,5.1796,5.3833,2.3219,3.3219,0,10
31439,6.3452,6.237,6.2726,5.5519,5.1529,5.3591,2.3219,3.3219,0,10
31462,6.3207,6.2152,6.2498,5.5288,5.1267,5.3353,2.3219,3.3219,0,10
31484,6.2967,6.1938,6.2275,5.5061,5.1009,5.312,2.3219,3.3219,0,10
31508,6.2731,6.1728,6.2056,5.4837,5.0756,5.289,2.3219,3.3219,0,10
31528,6.2498,6.1522,6.1841,5.4618,5.0507,5.2664,2.3219,3.3219,0,10
31550,6.227,6.1319,6.1631,5.4402,5.0262,5.2442,2.3219,3.3219,0,10
31572,6.2045,6.1119,6.1424,5.4191,5.0022,5.2224,2.3219,3.3219,0,10
31594,6.1824,6.0924,6.1222,5.3982,4.9786,5.201,2.3219,3.3219,0,10
31616,6.1607,6.0731,6.1024,5.3778,4.9554,5.18,2.3219,3.3219,0,10
31640,6.1394,6.0542,6.0829,5.3577,4.9326,5.1594,2.3219,3.3219,0,10
31659,6.1184,6.0357,6.0639,5.338,4.9103,5.1391,2.3219,3.3219,0,10
31681,6.0978,6.0175,6.0453,5.3186,4.8883,5.1192,2.3219,3.3219,0,10
31704,6.0776,5.9996,6.027,5.2996,4.8668,5.0997,2.3219,3.3219,0,10
31727,6.0577,5.9821,6.0091,5.281,4.8456,5.0805,2.3219,3.3219,0,10
31747,6.0382,5.9648,5.9917,5.2627,4.8248,5.0617,2.3219,3.3219,0,9.97777777777778
31769,6.019,5.948,5.9746,5.2447,4.8045,5.0433,2.3219,3.3219,0,9.97777777777778
31791,6.0002,5.9314,5.9578,5.2271,4.7845,5.0252,2.3219,3.3219,0,10
31813,5.9817,5.9152,5.9415,5.2098,4.7649,5.0074,2.3219,3.3219,0,10
31845,5.9635,5.8993,5.9255,5.1928,4.7456,4.99,2.3219,3.3219,0,9.86153846153846
31867,5.9457,5.8837,5.9099,5.1762,4.7268,4.9729,2.3219,3.3219,0,9.86153846153846
31888,5.9283,5.8684,5.8946,5.1599,4.7083,4.9562,2.3219,3.3219,0,8.0625
31911,5.9112,5.8534,5.8797,5.1439,4.6902,4.9398,2.3219,3.3219,0,2
31930,5.8944,5.8387,5.8652,5.1282,4.6724,4.9237,2.3219,3.3219,0,2
31945,5.8779,5.8244,5.851,5.1129,4.655,4.908,2.3219,3.3219,0,2.84444444444444
31967,5.8617,5.8103,5.8372,5.0979,4.6379,4.8926,2.3219,3.3219,0,2.97777777777778
31992,5.8459,5.7966,5.8237,5.0832,4.6212,4.8775,2.3219,3.3219,0,2.80392156862745
32013,5.8304,5.7831,5.8105,5.0688,4.6049,4.8627,2.3219,3.3219,0,2
32033,5.8152,5.7699,5.7977,5.0547,4.5889,4.8483,2.3219,3.3219,0,4.4
32056,5.8004,5.7571,5.7853,5.0409,4.5732,4.8342,2.3219,3.3219,0,5
32077,5.7858,5.7445,5.7732,5.0274,4.5579,4.8204,2.3219,3.3219,0,4.73333333333333
32108,5.7716,5.7323,5.7614,5.0142,4.5429,4.8068,2.3219,3.3219,0,7.67741935483871
32129,5.7576,5.7203,5.75,5.0014,4.5283,4.7937,2.3219,3.3219,0,9.63934426229508
32153,5.744,5.7086,5.7389,4.9888,4.5139,4.7808,2.3219,3.3219,0,9.66153846153846
32175,5.7306,5.6972,5.7281,4.9765,4.4999,4.7682,2.3219,3.3219,0,9.56923076923077
32190,5.7176,5.686,5.7176,4.9645,4.4863,4.7559,2.3219,3.3219,0,10
32209,5.7049,5.6752,5.7075,4.9528,4.4729,4.7439,2.3219,3.3219,0,10
32231,5.6924,5.6646,5.6977,4.9414,4.4599,4.7322,2.3219,3.3219,0,10
32253,5.6803,5.6544,5.6883,4.9303,4.4472,4.7208,2.3219,3.3219,0,10
32275,5.6684,5.6443,5.6791,4.9194,4.4348,4.7097,2.3219,3.3219,0,10
32297,5.6569,5.6346,5.6703,4.9089,4.4227,4.6989,2.3219,3.3219,0,10
32328,5.6456,5.6252,5.6618,4.8986,4.4109,4.6884,2.3219,3.3219,0,10
32349,5.6346,5.616,5.6536,4.8886,4.3994,4.6782,2.3219,3.3219,0,10
32368,5.6239,5.6071,5.6457,4.8788,4.3883,4.6682,2.3219,3.3219,0,10
32387,5.6135,5.5984,5.6382,4.8694,4.3774,4.6586,2.3219,3.3219,0,10
32407,5.6034,5.5901,5.6309,4.8602,4.3669,4.6492,2.3219,3.3219,0,10
32430,5.5935,5.582,5.624,4.8513,4.3566,4.6401,2.3219,3.3219,0,9.93478260869565
32452,5.584,5.5741,5.6174,4.8427,4.3467,4.6312,2.3219,3.3219,0,9.80434782608696
32478,5.5747,5.5666,5.6111,4.8343,4.337,4.6227,2.3219,3.3219,0,9.9074074074074
32504,5.5657,5.5593,5.6051,4.8263,4.3276,4.6144,2.3219,3.3219,0,9.96774193548387
32520,5.5569,5.5522,5.5994,4.8184,4.3186,4.6064,2.3219,3.3219,0,9.96153846153846
32540,5.5484,5.5455,5.594,4.8109,4.3098,4.5987,2.3219,3.3219,0,10
32569,5.5402,5.5389,5.5889,4.8036,4.3013,4.5913,2.3219,3.3219,0,10
32586,5.5323,5.5327,5.5841,4.7966,4.2931,4.5841,2.3219,3.3219,0,10
32605,5.5246,5.5267,5.5797,4.7898,4.2852,4.5772,2.3219,3.3219,0,10
32631,5.5172,5.521,5.5755,4.7833,4.2775,4.5705,2.3219,3.3219,0,10
32652,5.5101,5.5155,5.5716,4.777,4.2702,4.5641,2.3219,3.3219,0,10
32678,5.5033,5.5102,5.5681,4.771,4.2631,4.558,2.3219,3.3219,0,10
32694,5.4967,5.5053,5.5648,4.7653,4.2563,4.5522,2.3219,3.3219,0,10
32716,5.4903,5.5006,5.5619,4.7598,4.2498,4.5466,2.3219,3.3219,0,10
32740,5.4843,5.4961,5.5592,4.7546,4.2436,4.5413,2.3219,3.3219,0,10
32760,5.4784,5.4919,5.5568,4.7497,4.2376,4.5362,2.3219,3.3219,0,10
32781,5.4729,5.488,5.5548,4.7449,4.2319,4.5314,2.3219,3.3219,0,10
32804,5.4676,5.4843,5.553,4.7405,4.2265,4.5268,2.3219,3.3219,0,9.91666666666667
32825,5.4626,5.4808,5.5516,4.7363,4.2214,4.5225,2.3219,3.3219,0,9.91111111111111
32847,5.4578,5.4776,5.5504,4.7323,4.2165,4.5185,2.3219,3.3219,0,10
32870,5.4533,5.4747,5.5495,4.7286,4.2119,4.5147,2.3219,3.3219,0,10
32891,5.449,5.472,5.549,4.7251,4.2076,4.5112,2.3219,3.3219,0,10
32914,5.445,5.4695,5.5487,4.7219,4.2035,4.5079,2.3219,3.3219,0,10
32935,5.4412,5.4673,5.5487,4.719,4.1997,4.5049,2.3219,3.3219,0,10
32957,5.4377,5.4654,5.549,4.7163,4.1962,4.5022,2.3219,3.3219,0,10
32980,5.4345,5.4637,5.5497,4.7138,4.1929,4.4996,2.3219,3.3219,0,10
33004,5.4315,5.4623,5.5506,4.7116,4.1899,4.4974,2.3219,3.3219,0,9.98
33028,5.4287,5.4611,5.5518,4.7096,4.1872,4.4954,2.3219,3.3219,0,9.98181818181818
33055,5.4262,5.4601,5.5533,4.7078,4.1847,4.4936,2.3219,3.3219,0,10
33075,5.4239,5.4594,5.5551,4.7063,4.1825,4.4921,2.3219,3.3219,0,10
33092,5.4219,5.4589,5.5573,4.7051,4.1805,4.4908,2.3219,3.3219,0,10
33113,5.4202,5.4587,5.5597,4.7041,4.1788,4.4898,2.3219,3.3219,0,10
33136,5.4187,5.4588,5.5624,4.7033,4.1774,4.4891,2.3219,3.3219,0,10
33160,5.4174,5.459,5.5654,4.7028,4.1762,4.4885,2.3219,3.3219,0,10
33180,5.4164,5.4596,5.5687,4.7025,4.1753,4.4883,2.3219,3.3219,0,10
33199,5.4157,5.4603,5.5723,4.7025,4.1747,4.4882,2.3219,3.3219,0,10
33226,5.4151,5.4614,5.5762,4.7027,4.1743,4.4885,2.3219,3.3219,0,10
33253,5.4149,5.4626,5.5804,4.7031,4.1741,4.4889,2.3219,3.3219,0,10
33270,5.4148,5.4641,5.585,4.7038,4.1743,4.4896,2.3219,3.3219,0,10
33296,5.4151,5.4659,5.5898,4.7047,4.1746,4.4906,2.3219,3.3219,0,10
33315,5.4155,5.4679,5.5949,4.7059,4.1753,4.4918,2.3219,3.3219,0,9.98245614035088
33333,5.4162,5.4701,5.6003,4.7073,4.1762,4.4933,2.3219,3.3219,0,9.9591836734694
33353,5.4172,5.4726,5.606,4.7089,4.1773,4.4949,2.3219,3.3219,0,9.95555555555556
33375,5.4184,5.4754,5.6121,4.7108,4.1787,4.4969,2.3219,3.3219,0,10
33398,5.4199,5.4784,5.6184,4.7129,4.1804,4.4991,2.3219,3.3219,0,10
33420,5.4215,5.4816,5.6251,4.7152,4.1823,4.5015,2.3219,3.3219,0,10
33442,5.4235,5.4851,5.632,4.7178,4.1844,4.5042,2.3219,3.3219,0,10
33467,5.4257,5.4888,5.6393,4.7207,4.1869,4.5071,2.3219,3.3219,0,10
33486,5.4281,5.4928,5.6468,4.7237,4.1895,4.5102,2.3219,3.3219,0,10
33507,5.4307,5.4971,5.6547,4.727,4.1925,4.5136,2.3219,3.3219,0,10
33530,5.4336,5.5015,5.6629,4.7306,4.1956,4.5173,2.3219,3.3219,0,10
33551,5.4368,5.5062,5.6714,4.7343,4.1991,4.5211,2.3219,3.3219,0,10
33573,5.4402,5.5112,5.6802,4.7383,4.2028,4.5253,2.3219,3.3219,0,10
33595,5.4438,5.5164,5.6894,4.7426,4.2067,4.5296,2.3219,3.3219,0,10
33620,5.4477,5.5219,5.6988,4.7471,4.2109,4.5343,2.3219,3.3219,0,10
33640,5.4518,5.5276,5.7086,4.7518,4.2154,4.5391,2.3219,3.3219,0,10
33661,5.4562,5.5336,5.7187,4.7568,4.2201,4.5442,2.3219,3.3219,0,10
33683,5.4608,5.5398,5.7291,4.762,4.2251,4.5496,2.3219,3.3219,0,10
33705,5.4657,5.5463,5.7398,4.7674,4.2303,4.5552,2.3219,3.3219,0,9.97777777777778
33727,5.4708,5.553,5.7509,4.7731,4.2358,4.561,2.3219,3.3219,0,9.97777777777778
33754,5.4762,5.56,5.7622,4.779,4.2415,4.5671,2.3219,3.3219,0,10
33777,5.4817,5.5672,5.7739,4.7851,4.2475,4.5734,2.3219,3.3219,0,9.87719298245614
33794,5.4876,5.5747,5.786,4.7915,4.2537,4.58,2.3219,3.3219,0,9.97916666666667
33816,5.4937,5.5825,5.7983,4.7981,4.2602,4.5868,2.3219,3.3219,0,9.8695652173913
33839,5.5,5.5905,5.811,4.805,4.267,4.5938,2.3219,3.3219,0,10
33866,5.5066,5.5987,5.824,4.8121,4.274,4.6011,2.3219,3.3219,0,10
33887,5.5134,5.6072,5.8374,4.8194,4.2813,4.6087,2.3219,3.3219,0,10
33903,5.5205,5.616,5.8511,4.827,4.2888,4.6165,2.3219,3.3219,0,10
33925,5.5278,5.625,5.8651,4.8348,4.2966,4.6245,2.3219,3.3219,0,9.91111111111111
33947,5.5354,5.6343,5.8794,4.8429,4.3046,4.6328,2.3219,3.3219,0,9.93333333333333
33969,5.5432,5.6438,5.8941,4.8512,4.3129,4.6414,2.3219,3.3219,0,9.97777777777778
33992,5.5512,5.6536,5.9092,4.8597,4.3215,4.6501,2.3219,3.3219,0,9.95652173913044
34014,5.5595,5.6636,5.9246,4.8685,4.3303,4.6592,2.3219,3.3219,0,9.84782608695652
34036,5.5681,5.6739,5.9403,4.8775,4.3394,4.6685,2.3219,3.3219,0,9.97916666666667
34057,5.5769,5.6845,5.9564,4.8867,4.3488,4.678,2.3219,3.3219,0,10
34080,5.5859,5.6953,5.9728,4.8962,4.3584,4.6878,2.3219,3.3219,0,10
34101,5.5952,5.7064,5.9896,4.9059,4.3683,4.6978,2.3219,3.3219,0,10
34128,5.6048,5.7178,6.0067,4.9159,4.3784,4.7081,2.3219,3.3219,0,10
34146,5.6146,5.7294,6.0242,4.9261,4.3888,4.7186,2.3219,3.3219,0,10
34167,5.6247,5.7413,6.042,4.9366,4.3995,4.7294,2.3219,3.3219,0,10
34190,5.635,5.7535,6.0603,4.9473,4.4104,4.7404,2.3219,3.3219,0,10
34218,5.6455,5.7659,6.0788,4.9582,4.4216,4.7517,2.3219,3.3219,0,10
34236,5.6564,5.7786,6.0977,4.9694,4.4331,4.7632,2.3219,3.3219,0,10
34255,5.6674,5.7915,6.117,4.9808,4.4448,4.775,2.3219,3.3219,0,10
34278,5.6787,5.8047,6.1367,4.9925,4.4568,4.7871,2.3219,3.3219,0,10
34308,5.6903,5.8182,6.1567,5.0044,4.4691,4.7994,2.3219,3.3219,0,10
34324,5.7022,5.832,6.1771,5.0165,4.4816,4.8119,2.3219,3.3219,0,10
34343,5.7143,5.846,6.1979,5.0289,4.4944,4.8247,2.3219,3.3219,0,9.95555555555556
34365,5.7266,5.8603,6.219,5.0415,4.5075,4.8378,2.3219,3.3219,0,9.95555555555556
34388,5.7392,5.8749,6.2406,5.0544,4.5209,4.8511,2.3219,3.3219,0,10
34409,5.7521,5.8898,6.2625,5.0676,4.5345,4.8647,2.3219,3.3219,0,10
34432,5.7652,5.9049,6.2848,5.0809,4.5484,4.8785,2.3219,3.3219,0,9.97826086956522
34453,5.7786,5.9203,6.3074,5.0946,4.5626,4.8926,2.3219,3.3219,0,9.93333333333333
34475,5.7922,5.936,6.3305,5.1084,4.5771,4.907,2.3219,3.3219,0,9.97777777777778
34498,5.8061,5.9519,6.3539,5.1225,4.5918,4.9216,2.3219,3.3219,0,10
34520,5.8203,5.9682,6.3778,5.1369,4.6068,4.9365,2.3219,3.3219,0,10
34544,5.8347,5.9847,6.402,5.1515,4.6221,4.9516,2.3219,3.3219,0,10
34564,5.8494,6.0015,6.4266,5.1664,4.6377,4.967,2.3219,3.3219,0,10
34585,5.8644,6.0185,6.4516,5.1815,4.6536,4.9827,2.3219,3.3219,0,10
34607,5.8796,6.0359,6.477,5.1969,4.6697,4.9987,2.3219,3.3219,0,10
34629,5.8951,6.0535,6.5029,5.2125,4.6862,5.0149,2.3219,3.3219,0,10
34654,5.9109,6.0715,6.5291,5.2283,4.7029,5.0314,2.3219,3.3219,0,10
34673,5.9269,6.0897,6.5557,5.2445,4.7199,5.0481,2.3219,3.3219,0,10
34695,5.9432,6.1082,6.5827,5.2608,4.7372,5.0651,2.3219,3.3219,0,10
34717,5.9598,6.1269,6.6102,5.2775,4.7548,5.0824,2.3219,3.3219,0,10
34739,5.9766,6.146,6.638,5.2943,4.7727,5.1,2.3219,3.3219,0,9.8
34761,5.9937,6.1653,6.6662,5.3115,4.7909,5.1178,2.3219,3.3219,0,9.6
34784,6.0111,6.185,6.6949,5.3289,4.8094,5.1359,2.3219,3.3219,0,10
34805,6.0288,6.2049,6.724,5.3465,4.8281,5.1543,2.3219,3.3219,0,10
34828,6.0467,6.2251,6.7535,5.3644,4.8472,5.1729,2.3219,3.3219,0,10
34850,6.0649,6.2456,6.7834,5.3826,4.8666,5.1919,2.3219,3.3219,0,10
34872,6.0834,6.2664,6.8137,5.401,4.8863,5.2111,2.3219,3.3219,0,10
34893,6.1022,6.2875,6.8445,5.4197,4.9063,5.2306,2.3219,3.3219,0,10
34915,6.1212,6.3089,6.8756,5.4387,4.9266,5.2504,2.3219,3.3219,0,10
34937,6.1406,6.3305,6.9072,5.4579,4.9472,5.2705,2.3219,3.3219,0,10
34961,6.1602,6.3525,6.9392,5.4774,4.9681,5.2908,2.3219,3.3219,0,10
34982,6.1801,6.3748,6.9717,5.4972,4.9893,5.3115,2.3219,3.3219,0,10
35008,6.2003,6.3973,7.0045,5.5172,5.0109,5.3324,2.3219,3.3219,0,10
35031,6.2207,6.4202,7.0378,5.5375,5.0327,5.3537,2.3219,3.3219,0,10
35048,6.2415,6.4433,7.0715,5.5581,5.0549,5.3752,2.3219,3.3219,0,9.97826086956522
35073,6.2625,6.4668,7.1056,5.579,5.0774,5.397,2.3219,3.3219,0,9.9622641509434
35098,6.2839,6.4905,7.1402,5.6001,5.1002,5.4192,2.3219,3.3219,0,9.78333333333333
35122,6.3055,6.5145,7.1752,5.6215,5.1234,5.4416,2.3219,3.3219,0,8.078125
35145,6.3275,6.5389,7.2106,5.6432,5.1469,5.4643,2.3219,3.3219,0,1
35163,6.0272,6.455,6.7339,5.4479,5.1549,5.3364,2.3219,3.3219,0,1
35180,4.9326,4.2609,6.0739,4.3482,4.5851,4.2874,2.3219,3.3219,0,1
35202,4.9244,4.2703,5.9367,4.2171,4.4909,4.2314,2.3219,3.3219,0,1
35223,4.9331,4.2489,5.9109,4.1736,4.3075,4.1869,2.3219,3.3219,0,1
35246,4.7938,4.2376,5.6974,4.0312,4.2509,4.0555,2.3219,3.3219,0,7.43478260869565
